story_id	bytes	mb	ok	error
50176	226351	0.22	True	-
50177	218692	0.21	True	-
50178	218676	0.21	True	-
50179	218600	0.21	True	-
50180	4039140	3.85	True	-
50181	3168297	3.02	True	-
50182	3168419	3.02	True	-
50183	4039170	3.85	True	-
50184	3168368	3.02	True	-
50185	305507	0.29	True	-
50186	299402	0.29	True	-
50187	305603	0.29	True	-
50188	299358	0.29	True	-
50189	305525	0.29	True	-
50190	3512324	3.35	True	-
50191	3541990	3.38	True	-
50192	3512352	3.35	True	-
50193	3512313	3.35	True	-
50194	3512321	3.35	True	-
50195	13741084	13.10	True	-
50196	13453651	12.83	True	-
50197	13741067	13.10	True	-
50198	13741092	13.10	True	-
50199	13741255	13.10	True	-
50200	18286583	17.44	True	-
50201	17204482	16.41	True	-
50202	17204575	16.41	True	-
50203	17204456	16.41	True	-
50204	18286541	17.44	True	-
50205	1291352	1.23	True	-
50206	1432525	1.37	True	-
50207	1291301	1.23	True	-
50208	1291282	1.23	True	-
50209	1291276	1.23	True	-
50210	9486627	9.05	True	-
50211	9486607	9.05	True	-
50212	9486569	9.05	True	-
50213	9486639	9.05	True	-
50214	9486629	9.05	True	-
50215	849739	0.81	True	-
50216	1466166	1.40	True	-
50217	1466155	1.40	True	-
50218	1466189	1.40	True	-
50219	849799	0.81	True	-
50220	20621334	19.67	True	-
50221	19007602	18.13	True	-
50222	19007563	18.13	True	-
50223	19007557	18.13	True	-
50224	20621319	19.67	True	-
50225	11103459	10.59	True	-
50226	11031174	10.52	True	-
50227	11103572	10.59	True	-
50228	11103443	10.59	True	-
50229	11103504	10.59	True	-
50230	9555052	9.11	True	-
50231	10887254	10.38	True	-
50232	10887229	10.38	True	-
50233	9555058	9.11	True	-
50234	9555240	9.11	True	-
50235	26287584	25.07	True	-
50236	22592519	21.55	True	-
50237	26287582	25.07	True	-
50238	26287684	25.07	True	-
50239	26287644	25.07	True	-
50240	1322717	1.26	True	-
50241	1419373	1.35	True	-
50242	1419321	1.35	True	-
50243	1419334	1.35	True	-
50244	1322703	1.26	True	-
50245	7437888	7.09	True	-
50246	7903362	7.54	True	-
50247	7437845	7.09	True	-
50248	7437919	7.09	True	-
50249	7437960	7.09	True	-
50250	4925498	4.70	True	-
50251	5115923	4.88	True	-
50252	4925543	4.70	True	-
50253	4925443	4.70	True	-
50254	4925488	4.70	True	-
50255	1088825	1.04	True	-
50256	1248268	1.19	True	-
50257	1088787	1.04	True	-
50258	1088737	1.04	True	-
50259	1088713	1.04	True	-
50260	966813	0.92	True	-
50261	805872	0.77	True	-
50262	966848	0.92	True	-
50263	966823	0.92	True	-
50264	805860	0.77	True	-
50265	1396988	1.33	True	-
50266	1011461	0.96	True	-
50267	1397006	1.33	True	-
50268	1011393	0.96	True	-
50269	1397052	1.33	True	-
50270	543141	0.52	True	-
50271	575779	0.55	True	-
50272	543114	0.52	True	-
50273	543095	0.52	True	-
50274	543065	0.52	True	-
50275	3123229	2.98	True	-
50276	3089941	2.95	True	-
50277	3123228	2.98	True	-
50278	3123191	2.98	True	-
50279	3123164	2.98	True	-
50280	7042094	6.72	True	-
50281	6368507	6.07	True	-
50282	7042100	6.72	True	-
50283	7042097	6.72	True	-
50284	7042095	6.72	True	-
50285	240371	0.23	True	-
50286	389336	0.37	True	-
50287	240321	0.23	True	-
50288	389315	0.37	True	-
50289	240290	0.23	True	-
50290	19149	0.02	True	-
50291	18987	0.02	True	-
50292	19040	0.02	True	-
50293	19073	0.02	True	-
50294	19143	0.02	True	-
50295	1582952	1.51	True	-
50296	1758854	1.68	True	-
50297	1582976	1.51	True	-
50298	1758698	1.68	True	-
50299	1758747	1.68	True	-
50300	2395992	2.28	True	-
50301	1916380	1.83	True	-
50302	2395967	2.28	True	-
50303	1916410	1.83	True	-
50304	1916314	1.83	True	-
50305	1119587	1.07	True	-
50306	1449763	1.38	True	-
50307	1449648	1.38	True	-
50308	1449648	1.38	True	-
50309	1449704	1.38	True	-
50310	451167	0.43	True	-
50311	428623	0.41	True	-
50312	428674	0.41	True	-
50313	451185	0.43	True	-
50314	451194	0.43	True	-
50315	12594289	12.01	True	-
50316	10721124	10.22	True	-
50317	12594289	12.01	True	-
50318	12594159	12.01	True	-
50319	12594333	12.01	True	-
50320	-1	-1.00	False	No image found for 6718703211 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
50321	-1	-1.00	False	No image found for 6718703211 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
50322	-1	-1.00	False	No image found for 6718703211 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
50323	-1	-1.00	False	No image found for 6718703211 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
50324	-1	-1.00	False	No image found for 6718703211 with extensions: ('jpg', 'jpeg', 'png', 'JPG', 'JPEG', 'PNG')
50325	7522558	7.17	True	-
50326	8351166	7.96	True	-
50327	7522686	7.17	True	-
50328	8351237	7.96	True	-
50329	8351284	7.96	True	-
50330	191793	0.18	True	-
50331	180767	0.17	True	-
50332	191811	0.18	True	-
50333	191851	0.18	True	-
50334	191801	0.18	True	-
50335	1638794	1.56	True	-
50336	1622861	1.55	True	-
50337	1638747	1.56	True	-
50338	1638800	1.56	True	-
50339	1622870	1.55	True	-
50340	95554	0.09	True	-
50341	123665	0.12	True	-
50342	95623	0.09	True	-
50343	95524	0.09	True	-
50344	123702	0.12	True	-
50345	4769524	4.55	True	-
50346	6338030	6.04	True	-
50347	4769461	4.55	True	-
50348	6338017	6.04	True	-
50349	4769559	4.55	True	-
50350	208684	0.20	True	-
50351	149062	0.14	True	-
50352	149151	0.14	True	-
50353	208664	0.20	True	-
50354	208649	0.20	True	-
50355	439771	0.42	True	-
50356	379016	0.36	True	-
50357	439714	0.42	True	-
50358	378989	0.36	True	-
50359	439769	0.42	True	-
50360	1078295	1.03	True	-
50361	1095583	1.04	True	-
50362	1078219	1.03	True	-
50363	1078180	1.03	True	-
50364	1095564	1.04	True	-
50365	4250463	4.05	True	-
50366	4746719	4.53	True	-
50367	4250435	4.05	True	-
50368	4250427	4.05	True	-
50369	4250348	4.05	True	-
50370	450083	0.43	True	-
50371	476483	0.45	True	-
50372	450097	0.43	True	-
50373	450076	0.43	True	-
50374	450168	0.43	True	-
50375	7642736	7.29	True	-
50376	8753360	8.35	True	-
50377	8753371	8.35	True	-
50378	8753356	8.35	True	-
50379	7642739	7.29	True	-
50380	1241579	1.18	True	-
50381	1202079	1.15	True	-
50382	1241545	1.18	True	-
50383	1241560	1.18	True	-
50384	1202112	1.15	True	-
50385	9914809	9.46	True	-
50386	7785396	7.42	True	-
50387	7785385	7.42	True	-
50388	9914750	9.46	True	-
50389	9914729	9.46	True	-
50390	694412	0.66	True	-
50391	786580	0.75	True	-
50392	694288	0.66	True	-
50393	694347	0.66	True	-
50394	694421	0.66	True	-
50395	7709926	7.35	True	-
50396	6984555	6.66	True	-
50397	7709926	7.35	True	-
50398	6984538	6.66	True	-
50399	7710045	7.35	True	-
50400	295893	0.28	True	-
50401	354917	0.34	True	-
50402	295812	0.28	True	-
50403	295908	0.28	True	-
50404	295879	0.28	True	-
50405	349929	0.33	True	-
50406	412024	0.39	True	-
50407	412003	0.39	True	-
50408	349804	0.33	True	-
50409	349879	0.33	True	-
50410	340653	0.32	True	-
50411	320269	0.31	True	-
50412	340648	0.32	True	-
50413	340712	0.32	True	-
50414	340786	0.32	True	-
50415	1503294	1.43	True	-
50416	1657001	1.58	True	-
50417	1503279	1.43	True	-
50418	1503467	1.43	True	-
50419	1503273	1.43	True	-
50420	3607106	3.44	True	-
50421	3636806	3.47	True	-
50422	3607067	3.44	True	-
50423	3607008	3.44	True	-
50424	3607009	3.44	True	-
50425	669723	0.64	True	-
50426	594397	0.57	True	-
50427	669770	0.64	True	-
50428	669781	0.64	True	-
50429	669815	0.64	True	-
50430	16523715	15.76	True	-
50431	15940775	15.20	True	-
50432	16523902	15.76	True	-
50433	16523756	15.76	True	-
50434	16523757	15.76	True	-
50435	1204911	1.15	True	-
50436	1419466	1.35	True	-
50437	1204884	1.15	True	-
50438	1205060	1.15	True	-
50439	1204886	1.15	True	-
50440	433295	0.41	True	-
50441	380831	0.36	True	-
50442	380823	0.36	True	-
50443	433268	0.41	True	-
50444	380770	0.36	True	-
50445	17473586	16.66	True	-
50446	18539002	17.68	True	-
50447	17473648	16.66	True	-
50448	18538906	17.68	True	-
50449	18538982	17.68	True	-
50450	34631442	33.03	True	-
50451	34587197	32.98	True	-
50452	34587252	32.98	True	-
50453	34631337	33.03	True	-
50454	34631380	33.03	True	-
50455	7149753	6.82	True	-
50456	8625049	8.23	True	-
50457	8625072	8.23	True	-
50458	7149760	6.82	True	-
50459	8625112	8.23	True	-
50460	13156615	12.55	True	-
50461	11682293	11.14	True	-
50462	11682203	11.14	True	-
50463	11682214	11.14	True	-
50464	13156765	12.55	True	-
50465	33095122	31.56	True	-
50466	34764403	33.15	True	-
50467	33095025	31.56	True	-
50468	33095016	31.56	True	-
50469	33095038	31.56	True	-
50470	1157945	1.10	True	-
50471	1512885	1.44	True	-
50472	1158025	1.10	True	-
50473	1157900	1.10	True	-
50474	1512856	1.44	True	-
50475	377692	0.36	True	-
50476	357628	0.34	True	-
50477	377618	0.36	True	-
50478	357656	0.34	True	-
50479	377621	0.36	True	-
50480	4481138	4.27	True	-
50481	4915243	4.69	True	-
50482	4481200	4.27	True	-
50483	4915242	4.69	True	-
50484	4915210	4.69	True	-
50485	1469683	1.40	True	-
50486	1154700	1.10	True	-
50487	1469696	1.40	True	-
50488	1469618	1.40	True	-
50489	1469651	1.40	True	-
50490	4376229	4.17	True	-
50491	4404841	4.20	True	-
50492	4376310	4.17	True	-
50493	4376368	4.17	True	-
50494	4376344	4.17	True	-
50495	1296761	1.24	True	-
50496	796640	0.76	True	-
50497	1296801	1.24	True	-
50498	796607	0.76	True	-
50499	1296802	1.24	True	-
50500	1479178	1.41	True	-
50501	1548627	1.48	True	-
50502	1548633	1.48	True	-
50503	1548639	1.48	True	-
50504	1479144	1.41	True	-
50505	7610089	7.26	True	-
50506	8460441	8.07	True	-
50507	8460447	8.07	True	-
50508	7610059	7.26	True	-
50509	7610087	7.26	True	-
50510	2623019	2.50	True	-
50511	2552149	2.43	True	-
50512	2622977	2.50	True	-
50513	2622982	2.50	True	-
50514	2623018	2.50	True	-
50515	867003	0.83	True	-
50516	1104648	1.05	True	-
50517	866903	0.83	True	-
50518	1104588	1.05	True	-
50519	1104648	1.05	True	-
50520	7355447	7.01	True	-
50521	7296133	6.96	True	-
50522	7355534	7.01	True	-
50523	7355486	7.01	True	-
50524	7355391	7.01	True	-
50525	2396755	2.29	True	-
50526	2448024	2.33	True	-
50527	2448038	2.33	True	-
50528	2448044	2.33	True	-
50529	2396827	2.29	True	-
50530	1255449	1.20	True	-
50531	1114245	1.06	True	-
50532	1255587	1.20	True	-
50533	1255515	1.20	True	-
50534	1255570	1.20	True	-
50535	743706	0.71	True	-
50536	789144	0.75	True	-
50537	743723	0.71	True	-
50538	743769	0.71	True	-
50539	743816	0.71	True	-
50540	156469	0.15	True	-
50541	157452	0.15	True	-
50542	157439	0.15	True	-
50543	157489	0.15	True	-
50544	156479	0.15	True	-
50545	35491311	33.85	True	-
50546	32097001	30.61	True	-
50547	35491352	33.85	True	-
50548	35491354	33.85	True	-
50549	35491393	33.85	True	-
50550	30683146	29.26	True	-
50551	21234993	20.25	True	-
50552	30683071	29.26	True	-
50553	30683072	29.26	True	-
50554	30683030	29.26	True	-
50555	17809734	16.98	True	-
50556	21597103	20.60	True	-
50557	17809782	16.98	True	-
50558	17809725	16.98	True	-
50559	17809747	16.98	True	-
50560	2370991	2.26	True	-
50561	2447905	2.33	True	-
50562	2447872	2.33	True	-
50563	2371045	2.26	True	-
50564	2370945	2.26	True	-
50565	4163735	3.97	True	-
50566	5432426	5.18	True	-
50567	4163648	3.97	True	-
50568	5432331	5.18	True	-
50569	5432397	5.18	True	-
50570	19143024	18.26	True	-
50571	20492361	19.54	True	-
50572	20492385	19.54	True	-
50573	19142922	18.26	True	-
50574	20492305	19.54	True	-
50575	1335742	1.27	True	-
50576	1092011	1.04	True	-
50577	1335735	1.27	True	-
50578	1335700	1.27	True	-
50579	1335653	1.27	True	-
50580	793293	0.76	True	-
50581	879334	0.84	True	-
50582	879348	0.84	True	-
50583	793219	0.76	True	-
50584	793205	0.76	True	-
# SUMMARY
# total	5055
# ok	5030
# fail	25
# exceed_10MB	1689
# max_ok	45974	111859110	106.68MB
# min_ok	50291	18987	0.02MB
# avg_ok	3.22MB
